0.395546,0.170132,0.902551,0,-1.2666e-07,0.982694,-0.185239,0,-0.918446,0.0732702,0.3887,0,-14.8674,-8.32282,-43.9682,1|
0.273959,0.178151,0.945097,0,7.07805e-08,0.982694,-0.185238,0,-0.961741,0.0507476,0.269218,0,-8.98009,-8.60845,-45.4837,1|
0.164187,0.182725,0.969358,0,-2.04891e-08,0.982694,-0.185238,0,-0.986429,0.0304137,0.161345,0,-3.7231,-8.74107,-46.1871,1|
0.0100356,0.185229,0.982644,0,1.81608e-08,0.982694,-0.185238,0,-0.99995,0.001859,0.00986196,0,3.57367,-8.74322,-46.1985,1|
-0.132688,0.122509,0.983558,0,-3.53903e-08,0.992332,-0.123602,0,-0.991158,-0.0164006,-0.131671,0,10.2433,-5.72307,-45.671,1|
-0.414296,0.112495,0.903163,0,-3.35276e-08,0.992332,-0.123602,0,-0.910142,-0.0512078,-0.411119,0,23.1456,-5.11182,-40.7635,1|
-0.605294,0.0983874,0.789898,0,0,0.992332,-0.123602,0,-0.796002,-0.0748156,-0.600653,0,31.657,-4.35352,-34.6756,1|
-0.762387,0.0799857,0.642159,0,1.3411e-07,0.992332,-0.123602,0,-0.647121,-0.0942326,-0.756541,0,38.435,-3.41045,-27.1041,1|
-0.816389,0.0713803,0.573074,0,-1.04308e-07,0.992332,-0.123602,0,-0.577502,-0.100907,-0.810129,0,40.6904,-2.97917,-23.6417,1|
-0.864055,0.0622208,0.499538,0,-1.82539e-07,0.992332,-0.123602,0,-0.503398,-0.106799,-0.857429,0,42.63,-2.52502,-19.9956,1|
-0.891205,0.0560661,0.450123,0,3.72529e-08,0.992332,-0.123602,0,-0.453601,-0.110155,-0.884371,0,43.7041,-2.22229,-17.5651,1|
-0.916363,0.049484,0.397278,0,1.41561e-07,0.992332,-0.123602,0,-0.400348,-0.113264,-0.909336,0,44.6706,-1.90048,-14.9814,1|
-0.959805,0.034691,0.278515,0,-4.09782e-08,0.992332,-0.123602,0,-0.280667,-0.118634,-0.952445,0,46.2273,-1.18378,-9.22752,1|
-0.989839,0.0175758,0.141106,0,1.21072e-07,0.992332,-0.123602,0,-0.142196,-0.122346,-0.982248,0,47.0782,-0.364691,-2.65143,1|
-0.999657,0.00323545,0.0259743,0,1.62981e-07,0.992332,-0.123602,0,-0.026175,-0.12356,-0.991992,0,47.0701,0.313934,2.7969,1|
-0.986141,-0.0205067,-0.164638,0,1.84402e-07,0.992332,-0.123602,0,0.165911,-0.121889,-0.978579,0,45.658,1.42259,11.6977,1|
-0.816641,-0.0713364,-0.57272,0,-1.00583e-07,0.992332,-0.123602,0,0.577145,-0.100938,-0.810379,0,36.0313,3.72583,30.189,1|
-0.0688859,-0.082612,-0.994198,0,-3.72529e-09,0.996565,-0.0828087,0,0.997625,-0.00570435,-0.0686493,0,-0.799458,3.87016,46.9883,1|
0.612907,-0.0654317,-0.787441,0,-1.11759e-08,0.996566,-0.0828087,0,0.790155,0.0507541,0.610802,0,-31.991,2.83463,34.5261,1|
0.612907,-0.0654317,-0.787441,0,-1.11759e-08,0.996566,-0.0828087,0,0.790155,0.050754,0.610802,0,-31.991,2.83463,35.3002,1|
0.770513,-0.0427999,-0.635986,0,-4.47035e-08,0.997743,-0.0671451,0,0.637424,0.0517362,0.768774,0,-38.9458,1.75397,27.5265,1|
0.839383,-0.0364961,-0.542313,0,9.87202e-08,0.997743,-0.0671452,0,0.54354,0.0563605,0.837489,0,-41.8879,1.43745,22.8232,1|
0.894934,-0.02996,-0.445191,0,4.65661e-08,0.997743,-0.0671451,0,0.446198,0.0600905,0.892915,0,-44.1838,1.11307,18.0031,1|
0.943512,-0.0222478,-0.33059,0,9.87202e-08,0.997743,-0.0671451,0,0.331337,0.0633522,0.941383,0,-46.0853,0.734396,12.3761,1|
0.972472,-0.0156463,-0.232494,0,1.00583e-07,0.997743,-0.0671451,0,0.23302,0.0652967,0.970277,0,-47.1122,0.413285,7.60456,1|
0.996157,-0.00588118,-0.0873909,0,3.49246e-08,0.997743,-0.0671451,0,0.0875886,0.066887,0.993909,0,-47.7198,-0.0571154,0.614687,1|
0.999969,-0.000527297,-0.00783539,0,-1.28057e-09,0.997743,-0.0671451,0,0.00785311,0.067143,0.997712,0,-47.6164,-0.31282,-3.18493,1|
0.999969,-0.000527297,-0.00783539,0,-1.33878e-09,0.997743,-0.0671451,0,0.00785311,0.067143,0.997712,0,-47.6164,-0.31282,-0.232932,1|
0.995562,0.00472028,0.0939903,0,4.65661e-09,0.998742,-0.0501577,0,-0.0941088,0.0499351,0.994309,0,-47.3426,-0.552173,-5.08405,1|
0.938643,0.0172989,0.344456,0,2.79397e-08,0.998741,-0.0501577,0,-0.34489,0.0470802,0.937462,0,-44.4752,-1.14929,-16.9738,1|
0.892192,0.022654,0.451088,0,1.49012e-08,0.998741,-0.0501577,0,-0.451656,0.0447503,0.891069,0,-42.1965,-1.4028,-22.0218,1|
0.755282,0.0328734,0.654575,0,1.86264e-09,0.998741,-0.0501577,0,-0.6554,0.0378832,0.754331,0,-35.55,-1.88506,-31.6246,1|
0.6098,0.0397528,0.791558,0,-2.79397e-08,0.998741,-0.0501578,0,-0.792555,0.0305862,0.609032,0,-28.5372,-2.20804,-38.0556,1|
0.399949,0.0459715,0.915384,0,-2.98023e-08,0.998741,-0.0501578,0,-0.916537,0.0200605,0.399446,0,-18.4678,-2.49752,-43.8198,1|
0.188666,0.049257,0.980805,0,-9.31322e-09,0.998741,-0.0501578,0,-0.982041,0.00946304,0.188428,0,-8.36685,-2.64731,-46.8024,1|
0.0532061,0.0500867,0.997327,0,-1.16415e-09,0.998741,-0.0501578,0,-0.998584,0.0026687,0.0531391,0,-1.90685,-2.68255,-47.5041,1|
0.0532061,0.0500867,0.997327,0,-1.16415e-09,0.998741,-0.0501578,0,-0.998584,0.0026687,0.0531391,0,-1.90685,-2.68255,-46.5051,1|
0.0532061,0.0500867,0.997327,0,-2.56114e-09,0.998741,-0.0501578,0,-0.998584,0.0026687,0.0531392,0,-1.90685,-2.68255,-45.7461,1|
0.0532061,0.0500867,0.997327,0,-2.56114e-09,0.998741,-0.0501578,0,-0.998584,0.0026687,0.0531392,0,-1.90685,-2.68255,-45.0621,1|
0.242345,0.0486626,0.968969,0,-2.23517e-08,0.998741,-0.0501578,0,-0.97019,0.0121555,0.24204,0,-10.4658,-2.62293,-43.875,1|
0.448538,0.0448292,0.892639,0,9.31323e-09,0.998741,-0.0501577,0,-0.893764,0.0224976,0.447973,0,-19.8191,-2.45489,-40.529,1|
0.565326,0.0413735,0.82383,0,3.72529e-09,0.998741,-0.0501577,0,-0.824868,0.0283555,0.564614,0,-25.1296,-2.30169,-37.4785,1|
0.652428,0.0380121,0.756897,0,-1.30385e-08,0.998742,-0.0501577,0,-0.757851,0.0327243,0.651606,0,-29.0979,-2.15201,-34.4979,1|
0.777968,0.0315143,0.627514,0,2.79397e-08,0.998741,-0.0501577,0,-0.628304,0.0390211,0.776988,0,-34.834,-1.86158,-28.7151,1|
0.844328,0.0268759,0.535153,0,-5.21541e-08,0.998741,-0.0501578,0,-0.535827,0.0423496,0.843265,0,-37.878,-1.65369,-24.5754,1|
0.956049,0.0147067,0.292839,0,-1.86264e-08,0.998741,-0.0501577,0,-0.293208,0.0479532,0.954845,0,-43.046,-1.1067,-13.6838,1|
0.99783,0.00330244,0.0657578,0,-2.25846e-08,0.998741,-0.0501577,0,-0.0658406,0.0500489,0.996574,0,-45.0467,-0.592531,-3.44562,1|
0.991895,-0.00637311,-0.1269,0,8.61473e-08,0.998741,-0.0501577,0,0.12706,0.0497512,0.990647,0,-44.8745,-0.155266,5.2611,1|
0.968039,-0.0125795,-0.250484,0,-6.33299e-08,0.998741,-0.0501577,0,0.2508,0.0485546,0.96682,0,-43.8583,0.125718,10.8562,1|
0.938494,-0.0173192,-0.34486,0,3.1665e-08,0.998741,-0.0501577,0,0.345295,0.0470727,0.937313,0,-42.5706,0.340585,15.1345,1|
0.840332,-0.0111161,-0.541958,0,1.11759e-08,0.99979,-0.0205067,0,0.542072,0.0172324,0.840155,0,-38.2338,0.074753,24.0748,1|
0.614976,-0.0161705,-0.78838,0,7.45058e-09,0.99979,-0.0205067,0,0.788546,0.0126111,0.614847,0,-28.1754,0.305396,35.3197,1|
0.432481,-0.00550827,-0.901626,0,-1.86265e-09,0.999981,-0.00610914,0,0.901643,0.00264209,0.432473,0,-19.987,-0.171416,40.5205,1|
0.286527,-0.00585301,-0.958054,0,1.5134e-09,0.999981,-0.00610915,0,0.958072,0.00175044,0.286522,0,-13.4213,-0.155398,43.1425,1|
0.137879,-0.00605081,-0.990431,0,1.62981e-09,0.999982,-0.00610916,0,0.990449,0.000842322,0.137876,0,-6.72184,-0.14601,44.6791,1|
0.0318485,-0.00610605,-0.999474,0,2.91038e-11,0.999981,-0.00610915,0,0.999493,0.000194567,0.0318479,0,-1.93616,-0.143192,45.1404,1|
-0.0806315,-0.00608925,-0.996725,0,8.73115e-10,0.999981,-0.00610914,0,0.996744,-0.00049259,-0.08063,0,3.14677,-0.143609,45.0722,1|
-0.0806316,-0.00608925,-0.996725,0,6.98492e-10,0.999981,-0.00610914,0,0.996744,-0.00049259,-0.0806301,0,3.14678,-0.143609,45.7292,1|
-0.0806316,-0.00608925,-0.996725,0,6.98492e-10,0.999981,-0.00610914,0,0.996744,-0.00049259,-0.0806301,0,3.14678,-0.14361,47.7722,1|
-0.0806316,-0.00608925,-0.996725,0,6.98492e-10,0.999981,-0.00610914,0,0.996744,-0.00049259,-0.0806301,0,3.14677,-0.14361,53.1122,1|
0.0427494,0.00871801,-0.999048,0,-2.91038e-11,0.999962,0.00872598,0,0.999086,-0.000373031,0.0427478,0,-3.41868,-0.931353,53.0874,1|
0.216866,0.00851829,-0.976164,0,3.14321e-09,0.999962,0.00872596,0,0.976201,-0.00189237,0.216858,0,-12.6539,-0.918988,51.6707,1|
0.335452,0.00822037,-0.942021,0,-3.0268e-09,0.999962,0.00872598,0,0.942057,-0.00292715,0.33544,0,-18.9225,-0.901956,49.7187,1|
0.476392,0.00767216,-0.8792,0,1.39698e-09,0.999962,0.00872597,0,0.879233,-0.00415698,0.476374,0,-26.3473,-0.871387,46.2157,1|
0.592366,0.00703026,-0.805639,0,-9.31322e-09,0.999962,0.00872598,0,0.805669,-0.00516897,0.592343,0,-32.4318,-0.836084,42.17,1|
0.704325,0.00619438,-0.709851,0,-3.72529e-09,0.999962,0.00872597,0,0.709878,-0.00614592,0.704298,0,-38.2773,-0.790503,36.9467,1|
0.775771,-0.00413027,-0.631001,0,-6.98492e-10,0.999979,-0.00654545,0,0.631014,0.00507778,0.775755,0,-41.9872,-0.254191,32.6778,1|
0.83867,-0.00356491,-0.544628,0,-5.58793e-09,0.999979,-0.00654545,0,0.544639,0.00548948,0.838652,0,-45.2339,-0.284736,28.0115,1|
0.86928,-0.00323556,-0.494309,0,9.31323e-09,0.999979,-0.00654546,0,0.49432,0.00568984,0.869262,0,-46.8044,-0.302484,25.2999,1|
0.932166,-0.00236966,-0.362022,0,3.25963e-09,0.999979,-0.00654546,0,0.36203,0.00610145,0.932146,0,-49.9978,-0.349014,18.1914,1|
0.971858,-0.00154188,-0.235561,0,-6.63567e-09,0.999979,-0.00654545,0,0.235566,0.00636125,0.971837,0,-51.9642,-0.393342,11.4193,1|
0.997684,-0.000445187,-0.0680122,0,6.37374e-09,0.999979,-0.00654546,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,2.47755,1|
0.997684,-0.000445187,-0.0680122,0,6.37374e-09,0.999979,-0.00654546,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,3.10755,1|
0.997684,-0.000445187,-0.0680122,0,6.37374e-09,0.999979,-0.00654546,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,3.63855,1|
0.997684,-0.000445187,-0.0680122,0,6.34463e-09,0.999979,-0.00654546,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,4.61355,1|
0.997684,-0.000445187,-0.0680122,0,6.34463e-09,0.999979,-0.00654546,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,5.53155,1|
0.997684,-0.000445187,-0.0680122,0,6.40284e-09,0.999979,-0.00654545,0,0.0680137,0.0065303,0.997663,0,-53.1459,-0.45187,6.07155,1|
0.996566,0.000542018,0.0828056,0,-5.93718e-09,0.999979,-0.00654546,0,-0.0828074,0.00652297,0.996544,0,-53.4541,-0.504639,-1.99022,1|
0.965131,-0.017918,0.261154,0,7.45058e-09,0.997655,0.06845,0,-0.261768,-0.0660632,0.962867,0,-52.211,0.305834,-11.6394,1|
0.892782,-0.0308359,0.449432,0,-3.91155e-08,0.997655,0.06845,0,-0.450489,-0.0611109,0.890688,0,-48.8054,1.00819,-21.8763,1|
0.821647,-0.0390163,0.56866,0,-4.47035e-08,0.997655,0.0684499,0,-0.569997,-0.0562417,0.819719,0,-45.2958,1.45719,-28.4204,1|
0.745185,-0.0456463,0.665294,0,-6.33299e-08,0.997655,0.0684499,0,-0.666858,-0.0510079,0.743437,0,-41.4464,1.82424,-33.7702,1|
0.651767,-0.0519137,0.75664,0,-8.19564e-08,0.997655,0.0684499,0,-0.758419,-0.0446134,0.650238,0,-36.6779,2.17474,-38.8787,1|
0.526214,-0.0582065,0.848358,0,-1.86265e-08,0.997655,0.0684499,0,-0.850352,-0.0360194,0.52498,0,-30.1932,2.53197,-44.0853,1|
0.270601,-0.0658962,0.960434,0,-5.58794e-09,0.997655,0.06845,0,-0.962692,-0.0185226,0.269966,0,-16.8085,2.98556,-50.6963,1|
-0.135282,-0.0678207,0.988483,0,3.72529e-09,0.997655,0.06845,0,-0.990807,0.00926007,-0.134965,0,4.81155,3.15618,-53.1831,1|
-0.379858,-0.0633193,0.922875,0,-2.04891e-08,0.997655,0.06845,0,-0.925045,0.0260013,-0.378967,0,18.0411,2.95649,-50.2726,1|
-0.460972,-0.0607434,0.885333,0,2.79397e-08,0.997655,0.0684499,0,-0.887415,0.0315535,-0.459891,0,22.4672,2.8324,-48.464,1|
-0.642451,-0.052455,0.76453,0,2.23517e-08,0.997655,0.06845,0,-0.766327,0.0439757,-0.640944,0,32.4601,2.41981,-42.4505,1|
-0.734023,-0.0464859,0.677531,0,7.07805e-08,0.997655,0.0684499,0,-0.679124,0.0502439,-0.732302,0,37.5661,2.11614,-38.0246,1|
-0.862291,-0.034664,0.505226,0,1.86265e-08,0.997655,0.06845,0,-0.506414,0.0590238,-0.860268,0,44.8415,1.50585,-29.1295,1|
-0.926527,-0.0257528,0.375347,0,1.15484e-07,0.997655,0.0684499,0,-0.376229,0.0634207,-0.924354,0,48.5916,1.0404,-22.3457,1|
-0.990328,-0.00949708,0.13842,0,5.02914e-08,0.997655,0.06845,0,-0.138746,0.0677879,-0.988005,0,52.5803,0.18242,-9.8407,1|
-0.999855,-0.001165,0.0169792,0,-3.84171e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,53.3863,-0.261219,-3.37463,1|
-0.999855,-0.001165,0.0169792,0,-3.84171e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,53.3863,-0.261219,-3.37463,1|
-0.999855,-0.001165,0.0169792,0,-3.84171e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,53.3863,-0.261219,-2.50163,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,53.3863,-0.261219,1.67437,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,53.3863,-0.261219,4.52137,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,51.2473,-0.261219,4.52137,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,49.3333,-0.261219,4.52137,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,48.2743,-0.261219,4.52137,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,48.2744,-0.261219,8.90137,1|
-0.999855,-0.001165,0.0169792,0,-3.81842e-08,0.997655,0.06845,0,-0.0170191,0.0684401,-0.99751,0,48.2744,-0.261219,14.4244,1|
-0.999855,-0.001165,0.0169792,0,-3.93484e-08,0.997655,0.0684499,0,-0.0170191,0.06844,-0.99751,0,48.2743,-0.261216,21.3124,1|
-0.999855,-0.001165,0.0169792,0,-3.93484e-08,0.997655,0.0684499,0,-0.0170191,0.06844,-0.99751,0,48.2743,-0.261216,21.4054,1|
